Ligand#,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft,free_ligand_dipole_moment_dft,free_ligand_lone_pair_occupancy_min_donor_dft,free_ligand_lone_pair_occupancy_max_donor_dft,free_ligand_dispersion_energy_dft,free_ligand_nbo_charge_min_donor_dft,free_ligand_nbo_charge_max_donor_dft,free_ligand_mulliken_charge_min_donor_dft,free_ligand_mulliken_charge_max_donor_dft,free_ligand_homo_energy_dft,free_ligand_lumo_energy_dft,free_ligand_homo_lumo_gap_dft,free_ligand_hardness_dft,free_ligand_softness_dft,free_ligand_electronegativity_dft,free_ligand_electrophilicity_dft,min_NBO_donor,max_NBO_donor,min_bv_donor,max_bv_donor,Rh_donor_min_d,Rh_donor_max_d,std_quad,min_quad,max_quad,std_oct,min_oct,max_oct,ratio_std_oct_std_quad,ratio_min_oct_min_quad,lone_pair_occ_min,lone_pair_occ_max,bite_angle_sin,bite_angle_cos,cone_angle_sin,cone_angle_cos,nbo_charge_max_donor_dft_abs_diff,nbo_charge_min_donor_dft_abs_diff,mulliken_charge_max_donor_dft_abs_diff,mulliken_charge_min_donor_dft_abs_diff,lone_pair_occupancy_max_donor_dft_abs_diff,lone_pair_occupancy_min_donor_dft_abs_diff
L67,0.287624599,0.165490172,0.287658756,0.165512942,0.069815499,0.007394841,0.007406227,0.06983827,0.5054337,0.323585502,0.323619658,0.505479242,89.35677728,235.2204434,2.259578685,2.259567786,0.503045798,0.848601146,0.848350727,0.496112904,0.440381492,0.325870788,0.226547423,45.86812089,54.00112046,53.19583837,594.3525817,6.47364469,5.3926038,6.767929959,8.409334805,0.013760156,-6.47364469,1.935690115,0.010392948,,,,,13.71415138,1.18265,1.18266,-2.359696116,-0.10409,1.04333,1.04335,-0.198687,0.31982,0.320049,-6.18922953,-3.202507907,2.986721623,1.493360812,0.669630536,4.695868718,7.383072747,2.050904400502373,1.34596,1.34595,-1.77572696497464,0.74711,0.74712,0.271621,0.271772,-4.8297487325245,-2.334192609589,2.4955561229355,1.24777806146775,0.801424572911395,3.58197067105675,5.14134455658658,1.04333,1.04335,0.848350727,0.848601146,2.259567786,2.259578685,0.07051763344096118,0.165490172,0.287658756,0.21367307827841947,0.007394841,0.505479242,3.0300659260964986,0.04468447225977867,1.18265,1.18266,0.9840909986783342,0.17766515223948343,0.38850226459622755,-0.9214477686790515,0.29623,0.29622000000000004,0.04827699999999996,0.04819899999999999,0.16328999999999994,0.16331000000000007
L3,0.411899489,0.371529577,0.375281078,0.408805497,0.093798922,0.147646346,0.141048485,0.095546586,0.730000057,0.595412807,0.676562509,0.65501557,96.89542993,228.7045153,2.304325788,2.303808589,0.555389256,0.918671962,0.904858135,0.558764198,0.537904828,0.479358474,0.391924452,51.32254034,65.06387597,67.50427531,816.1516,6.004850907,4.985835213,5.495724543,7.038518728,0.383943279,-6.004850907,1.033667821,0.066602694,,,,,11.29595434,1.17994,1.14854,-4.397738549,-0.11171,1.08279,1.10892,-0.203977,0.349238,0.366702,-6.080928217,-1.55894025,4.521987968,2.260993984,0.442283353,3.819934233,3.226876686,0.8183652668582654,1.32909,1.29891,-3.653560374719675,0.7873,0.84174,0.326371,0.35596,-4.5916491133370005,-0.0057143908605,4.585934722476501,2.2929673612382504,0.4361161074093872,2.29868175209875,1.1522051920046397,1.08279,1.10892,0.904858135,0.918671962,2.303808589,2.304325788,0.021423634235806985,0.371529577,0.411899489,0.2940523722957155,0.093798922,0.730000057,13.72560645216034,0.2524669038664451,1.14854,1.17994,0.47410067036849035,-0.8804706436651639,0.5905566217674628,-0.8069962059926935,0.26717999999999986,0.2954899999999999,0.010741999999999974,0.02286699999999997,0.15037000000000011,0.14915000000000012
L38,0.398376437,0.445389752,0.398424825,0.445381213,0.021922659,0.273819757,0.273819757,0.021973893,0.774830215,0.616959747,0.616942669,0.774875756,94.24826724,250.0485833,2.287999959,2.28799006,0.542792583,0.896704948,0.896704948,0.539945534,0.523954621,0.485713638,0.421942156,55.0123893,57.53933886,58.72151605,975.5125323,6.04765189,5.106846488,6.02581976,7.389017642,0.161545992,-6.04765189,1.341365752,0.050941075,,,,,12.78306504,1.14348,1.14349,-4.868884166,-0.11235,1.10181,1.10182,-0.193259,0.394188,0.394227,-5.782963551,-1.964934114,3.818029436,1.909014718,0.52383043,3.873948833,3.930687232,2.006433985956179,1.29064,1.29065,-4.152239019918636,0.83916,0.83915,0.369086,0.369064,-4.8482524743585,-0.6147051882794999,4.233547286078999,2.1167736430395,0.4724170689144109,2.731478831319,1.7623463497094822,1.10181,1.10182,0.896704948,0.896704948,2.28799006,2.287999959,0.027126724078133636,0.398376437,0.445389752,0.313737799839262,0.021922659,0.774875756,11.565635383601677,0.0550300092171365,1.14348,1.14349,0.000487632286881658,0.9999998811073694,-0.9576794563311688,0.28783686164429495,0.26267000000000007,0.26264999999999994,0.02516299999999999,0.025101999999999958,0.14716000000000018,0.14715999999999996
L143,0.36621827,0.354977998,0.461702237,0.413476372,0.076470287,0.046816916,0.306803368,0.374603644,0.655966254,0.663139079,0.520149377,0.548800829,97.6259248,248.3934807,2.321070201,2.312505436,0.617050643,0.90206858,0.917402395,0.62985693,0.617689839,0.523825344,0.399194053,62.50341123,58.78545305,72.98870886,766.4232749,6.434542111,4.561416269,5.750714109,7.652136082,0.312879861,-6.434542111,1.217593971,0.067993994,,,,,10.4062688,1.17678,1.17241,-3.952714048,-0.11505,1.04438,1.04565,-0.177501,0.289578,0.33984,-6.022695853,-1.93282468,4.089871173,2.044935587,0.489012958,3.977760267,3.868722527,3.385736104601184,1.33732,1.32801,-3.153496661858255,0.81633,0.79752,0.324711,0.310597,-5.214789830982,-0.6936182049245,4.5211716260575,2.26058581302875,0.4423632114457059,2.9542040179532503,1.9303229564194684,1.04438,1.04565,0.90206858,0.917402395,2.312505436,2.321070201,0.0488319540866981,0.354977998,0.461702237,0.24203666781289543,0.046816916,0.663139079,4.956522267840733,0.13188681062988022,1.17241,1.17678,-0.23435257045347868,-0.9721516716654081,-0.20617178236853653,-0.9785158129304712,0.24812999999999996,0.22805000000000009,0.029242999999999963,0.035133000000000025,0.15559999999999996,0.16054000000000013
L181,0.459951726,0.347748245,0.353156328,0.378266909,0.112061163,0.142044711,0.067908438,0.028560368,0.807842289,0.55345178,0.688625379,0.677752287,91.16841637,228.7046067,2.282849557,2.279552102,0.524919633,0.91481667,0.889169074,0.527108808,0.509009098,0.461207991,0.384740953,50.39605327,64.12797452,55.66301582,930.4753582,6.812435162,5.481831958,6.921573633,8.897061761,0.009052967,-6.812435162,2.084626599,0.056457757,,,,,12.47412427,1.15426,1.13295,-4.371782194,-0.08393,1.09007,1.10274,-0.136035,0.366653,0.377286,-6.639305838,-2.437867987,4.201437852,2.100718926,0.47602751,4.538586912,4.902790875,4.557003683342817,1.30139,1.27979,-3.680889073492903,0.81889,0.85178,0.323821,0.373328,-5.751398344168,-1.5877843176675,4.1636140265005,2.08180701325025,0.4803519219770213,3.6695913309177497,3.2341856017967,1.09007,1.10274,0.889169074,0.91481667,2.279552102,2.282849557,0.05184790658186098,0.347748245,0.459951726,0.3264927570043015,0.028560368,0.807842289,6.297125159504997,0.08212943820895487,1.13295,1.15426,-0.0621892597677391,-0.9980643746620459,0.5904828598475927,-0.8070501794970423,0.25096000000000007,0.2711800000000001,0.003958000000000017,0.04283199999999998,0.14684000000000008,0.14712999999999998
L10,0.379795404,0.309399247,0.32634647,0.413484911,0.04131775,0.094043709,0.154614233,0.08014209,0.718273057,0.524754786,0.67235559,0.57255085,95.65488428,239.9933984,2.268370136,2.357893642,0.559291139,0.904479594,0.956799758,0.563997424,0.537737299,0.459240782,0.357222352,52.75905274,60.04192123,0.0,816.2486392,6.40259938,5.439370464,6.395294298,8.031196078,0.0793024,-6.40259938,1.628596698,0.053801604,,,,,12.07437628,1.22552,1.12288,-4.066246093,-0.06905,1.0222,1.12524,-0.163615,0.381715,0.386364,-6.301068322,-2.254191138,4.046877185,2.023438592,0.494208227,4.27762973,4.521539763,4.025614464898496,1.36481,1.26347,-3.3485707791617285,0.74835,0.89623,0.344943,0.40673,-5.231660889713,-1.4163525918525,3.8153082978605,1.9076541489302496,0.5242040338185867,3.32400674078275,2.895970639899557,1.0222,1.12524,0.904479594,0.956799758,2.268370136,2.357893642,0.04801174514780313,0.309399247,0.413484911,0.2905615930779422,0.04131775,0.718273057,6.0518856830439,0.1335418570039377,1.12288,1.22552,0.9866324098254561,0.16296161475026333,0.9432738909701864,0.33201561200335855,0.22901000000000005,0.27385000000000004,0.020365999999999995,0.03677200000000003,0.14059,0.13929000000000014
L128,0.391809886,0.373189004,0.370060855,0.37399737,0.115522335,0.135651788,0.117400932,0.103100824,0.668097437,0.61072622,0.630593807,0.637020887,102.2136106,240.7267195,2.318360853,2.316079287,0.619618897,0.931210399,0.919254333,0.627932779,0.594931569,0.502102136,0.377292031,54.66672443,0.0,70.53821652,700.8118112,6.178064187,4.538457535,5.576986692,7.273490682,0.364439803,-6.178064187,1.095426495,0.068009058,,,,,10.87117926,1.19127,1.18678,-3.935121104,-0.1006,1.04325,1.04914,-0.182816,0.254345,0.278219,-6.360661255,-1.978267693,4.382393562,2.191196781,0.456371609,4.169464474,3.966881056,1.3056609552253602,1.37119,1.35994,-3.144607450675509,0.80924,0.79492,0.288235,0.284476,-5.130434537327001,0.0683005764755,5.198735113802501,2.5993675569012504,0.3847089640497463,2.5310669804257504,1.2322805296220949,1.04325,1.04914,0.919254333,0.931210399,2.316079287,2.318360853,0.009844534203677532,0.370060855,0.391809886,0.2778277341580602,0.103100824,0.668097437,28.22152154789352,0.278605052674377,1.18678,1.19127,0.9937513789299462,-0.1116162930527185,0.9230421575064095,-0.3846988113653494,0.25422,0.23401000000000005,0.0062570000000000126,0.03389000000000003,0.17315999999999998,0.17991999999999986
L88,0.355817674,0.353921998,0.331296289,0.272157483,0.054843649,0.057547691,0.143695599,0.160790832,0.656791698,0.650296306,0.400619368,0.501801745,98.00676103,227.200411,2.314456494,2.313247802,0.540259271,0.871144707,0.9041127,0.540659332,0.513047523,0.432258833,0.328256377,48.22729559,52.20912003,59.0676086,700.5632146,6.382708187,5.050943976,5.674356436,7.552949453,0.34188483,-6.382708187,1.170241266,0.069394393,,,,,11.58618978,1.17952,1.18156,-3.207681547,-0.07495,1.05789,1.04942,-0.169432,0.343255,0.360093,-5.937524218,-1.825883937,4.111640281,2.055820141,0.486423875,3.881704077,3.664626649,2.56722769149914,1.34054,1.34099,-2.519254882808105,0.82796,0.80605,0.346741,0.318623,-5.1791429165665,-0.597017787997,4.5821251285695,2.2910625642847497,0.4364786957759015,2.88808035228175,1.820336173106619,1.04942,1.05789,0.871144707,0.9041127,2.313247802,2.314456494,0.03904983617551555,0.272157483,0.355817674,0.2555511294048695,0.054843649,0.656791698,6.5442305124214935,0.20151438937286176,1.17952,1.18156,-0.5789079571640164,-0.815392897401115,0.8445584095207722,0.5354634375078691,0.24336999999999998,0.22992999999999997,0.04147000000000001,0.0034860000000000446,0.15942999999999996,0.16102000000000016
L11,0.433369577,0.318191651,0.329337994,0.444382141,0.089204898,0.090599614,0.209304179,0.083495101,0.777534256,0.545783688,0.679460103,0.575180886,95.00850702,239.6156327,2.275765387,2.361593629,0.56056653,0.904334001,0.958954529,0.565048724,0.543218442,0.473488594,0.381316071,52.54518482,60.69308518,0.0,851.663044,5.90505231,4.581422167,5.701697047,7.036576274,0.275826917,-5.90505231,1.131523964,0.063433545,,,,,10.32284575,1.22927,1.11372,-4.558188555,-0.07043,1.01362,1.14138,-0.172163,0.379955,0.390969,-5.913033971,-1.771733281,4.141300691,2.070650345,0.482940059,3.842383626,3.565042249,0.9245823597711564,1.36919,1.25336,-3.828656894498409,0.75409,0.88656,0.351309,0.38304,-4.7892037688,-0.392388172421,4.3968155963790005,2.1984077981895003,0.4548746601169949,2.5907959706105,1.5266102510324646,1.01362,1.14138,0.904334001,0.958954529,2.275765387,2.361593629,0.06676653225523549,0.318191651,0.444382141,0.29243858799900097,0.083495101,0.777534256,4.380017624414954,0.26240506543020514,1.11372,1.22927,0.6894485174342092,0.7243346890821748,0.7543024775004844,0.656527053849749,0.25482000000000005,0.2595299999999999,0.00792900000000002,0.028646000000000005,0.13964,0.13991999999999982
L153,0.256434195,0.291660737,0.263766416,0.297663708,0.073646699,0.024011886,0.020749959,0.06209048,0.439221692,0.559309587,0.574577458,0.465442353,87.82819902,228.8285828,2.261223566,2.254193128,0.491124674,0.876153094,0.874854407,0.49280383,0.463565482,0.379119234,0.277426094,48.67814783,58.96254759,57.31859326,630.5219401,6.747367783,3.902814491,6.005251399,8.145751035,0.239131853,-6.747367783,1.398383252,0.068136867,,,,,9.391888024,1.1888,1.20028,-2.603049763,-0.07319,1.05798,1.04312,-0.116159,0.360166,0.361795,-6.470323137,-2.178815601,4.291507536,2.145753768,0.466036698,4.324569369,4.357885911,0.8577100500751988,1.36878,1.3773,-1.9874514920511588,0.78296,0.77745,0.326672,0.334859,-5.3386016329595005,-0.742326584164,4.5962750487955,2.29813752439775,0.435134968810041,3.0404641085617503,2.011285638328975,1.04312,1.05798,0.874854407,0.876153094,2.254193128,2.261223566,0.02032588390472218,0.256434195,0.297663708,0.25277941186337344,0.020749959,0.574577458,12.436330594442039,0.08091728562175571,1.1888,1.20028,-0.13597276486697274,0.9907125754801092,0.48615196468104127,-0.8738742857166376,0.2656700000000001,0.27501999999999993,0.02693599999999996,0.03349399999999997,0.17701999999999996,0.17998000000000003
L120,0.362369993,0.392407621,0.362344375,0.392413314,0.023323067,0.185434611,0.185417532,0.023311682,0.701416918,0.599380632,0.599409096,0.701377069,94.92261769,240.6667169,2.287941605,2.287941371,0.540841642,0.89464918,0.894911247,0.538696388,0.508398111,0.454359608,0.377414424,53.46367166,59.9750788,56.91713631,832.4098765,6.726306355,1.706092956,6.817643842,8.715257658,0.017307462,-6.726306355,1.988951303,0.042147314,,,,,6.814064028,1.14765,1.14765,-4.013676348,-0.09011,1.09337,1.09338,-0.141038,0.409488,0.409502,-6.26841466,-2.527937671,3.740476989,1.870238494,0.534691165,4.398176166,5.171520542,3.6621397092410337,1.29343,1.29344,-3.321039137878798,0.8423,0.84229,0.38672,0.386734,-5.4376510745415,-1.2677784294795,4.169872645062,2.084936322531,0.4796309552447405,3.3527147520105,2.6956929300131405,1.09337,1.09338,0.89464918,0.894911247,2.287941371,2.287941605,0.017351274626353906,0.362344375,0.392413314,0.30070596269567657,0.023311682,0.701416918,17.330482582469802,0.06433570826096031,1.14765,1.14765,0.6247708982676174,0.7808081228303625,0.9444501165288685,-0.3286547997346254,0.25109000000000004,0.2510699999999999,0.022767999999999955,0.02276800000000001,0.14578999999999986,0.14578000000000002
L149,0.409437389,0.367775229,0.436896216,0.366622453,0.19682574,0.017704354,0.019019372,0.195038227,0.622049037,0.717846103,0.714225534,0.678754205,94.37824605,240.4969367,2.288765386,2.286646138,0.544929883,0.897432911,0.898353056,0.543138229,0.513859544,0.464233072,0.395204881,55.69137788,59.3834905,58.43338802,960.1331333,5.949299658,5.844416142,5.820234533,7.153689061,0.230154869,-5.949299658,1.204389402,0.05656624,,,,,13.87793165,1.14405,1.14117,-4.720752711,-0.10504,1.09897,1.10329,-0.17667,0.392183,0.395382,-5.730989805,-1.833231011,3.897758795,1.948879397,0.513115384,3.782110408,3.669893365,3.4928723380621856,1.28916,1.28521,-4.01701805018648,0.83761,0.83689,0.369616,0.36565,-4.852334182116,-0.483818426189,4.3685157559270005,2.1842578779635,0.4578214001601098,2.6680763041525,1.6295308435415017,1.09897,1.10329,0.897432911,0.898353056,2.286646138,2.288765386,0.03420560748779131,0.366622453,0.436896216,0.3164926493296165,0.017704354,0.717846103,9.252653952793537,0.048290424809306474,1.14117,1.14405,0.13009663491722437,0.9915013190022565,0.9864021387740285,-0.16434969005757902,0.2664000000000001,0.26136000000000004,0.029732000000000036,0.022567000000000004,0.14403999999999995,0.14511000000000007
L69,0.237935706,0.237602682,0.23793286,0.237602682,0.052965052,0.011886396,0.011886396,0.052965052,0.42290636,0.463318969,0.463318969,0.422900668,88.11929293,226.5003568,2.244965898,2.24496631,0.476629473,0.842055302,0.841898062,0.472472224,0.435083646,0.346473763,0.237720806,47.18133231,53.70807869,53.93326701,561.4315889,6.534896668,5.198642267,5.517706541,7.642125171,0.435521962,-6.534896668,1.107228503,0.058032396,,,,,12.35413332,1.18152,1.18152,-2.245797789,-0.06429,1.05568,1.05569,-0.127754,0.354215,0.35425,-6.319027836,-1.715949941,4.603077895,2.301538948,0.434491887,4.017488889,3.506396663,1.8586110889586345,1.34936,1.34936,-1.6478688028288202,0.7514,0.7514,0.28838,0.288395,-4.660221803663,-0.7317141439945001,3.9285076596685,1.96425382983425,0.5090991728316412,2.69596797382875,1.8501283300345184,1.05568,1.05569,0.841898062,0.842055302,2.244965898,2.24496631,0.00019145345218354542,0.237602682,0.237935706,0.22059855379862323,0.011886396,0.463318969,1152.2307447720323,0.05002635450049339,1.18152,1.18152,0.15408233474185204,0.9880580115157712,0.3009471970261442,0.953640804811805,0.30429000000000006,0.30428,0.065855,0.06583499999999998,0.16784,0.16784
