Ligand#,distance_pi_bond_1,distance_pi_bond_2,dihedral_angle_1,dihedral_angle_2,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft,free_ligand_dipole_moment_dft,free_ligand_lone_pair_occupancy_min_donor_dft,free_ligand_lone_pair_occupancy_max_donor_dft,free_ligand_dispersion_energy_dft,free_ligand_nbo_charge_min_donor_dft,free_ligand_nbo_charge_max_donor_dft,free_ligand_mulliken_charge_min_donor_dft,free_ligand_mulliken_charge_max_donor_dft,free_ligand_homo_energy_dft,free_ligand_lumo_energy_dft,free_ligand_homo_lumo_gap_dft,free_ligand_hardness_dft,free_ligand_softness_dft,free_ligand_electronegativity_dft,free_ligand_electrophilicity_dft,min_NBO_donor,max_NBO_donor,min_bv_donor,max_bv_donor,Rh_donor_min_d,Rh_donor_max_d,std_quad,min_quad,max_quad,std_oct,min_oct,max_oct,ratio_std_oct_std_quad,ratio_min_oct_min_quad,lone_pair_occ_min,lone_pair_occ_max,bite_angle_sin,bite_angle_cos,cone_angle_sin,cone_angle_cos,nbo_charge_max_donor_dft_abs_diff,nbo_charge_min_donor_dft_abs_diff,mulliken_charge_max_donor_dft_abs_diff,mulliken_charge_min_donor_dft_abs_diff,lone_pair_occupancy_max_donor_dft_abs_diff,lone_pair_occupancy_min_donor_dft_abs_diff
L11,1.391343621,1.394906335,-12.39426123,-14.0126167,0.30338489,0.441433313,0.465180488,0.31505781,0.056426225,0.22438419,0.088590084,0.092466826,0.550343556,0.658482435,0.541525535,0.83789415,93.7916647,238.1430584,2.404716434,2.324243182,0.544912411,0.945373649,0.911491334,0.549779654,0.531700356,0.470235612,0.381156675,54.9089825,68.30648513,63.39482132,897.3832549,3.013197154,1.001365895,4.775736335,3.364298483,0.421364994,-3.013197154,0.351101328,0.068419604,-3952.929188,-3952.78795,0.951206,0.000473715,5.575894506,1.09275,1.19476,-5.102784709,-0.2616,1.14665,1.0258,-0.599091,0.385846,0.350392,-8.308724311,-4.174226467,4.134497844,2.067248922,0.483734682,6.241475389,9.422187771,2.2647626144918585,1.24555,1.35088,-3.8325207234169527,0.88915,0.77066,0.404633,0.347768,-4.71845416767,-0.4508926502785,4.2675615173915,2.13378075869575,0.4686517093776958,2.58467340897425,1.5654224558529564,1.0258,1.14665,0.911491334,0.945373649,2.324243182,2.404716434,0.08388630908118352,0.30338489,0.465180488,0.3020940000634164,0.056426225,0.83789415,3.6012312780510554,0.1859889099948254,1.09275,1.19476,-0.44046351859972205,0.8977705100874902,-0.5793926092592906,0.8150485901685316,0.25514000000000003,0.25749999999999995,0.0026239999999999597,0.018786999999999998,0.15612000000000004,0.15279999999999982
L12,1.38933508,1.396700147,-13.69375235,-14.49352357,0.299920871,0.357317705,0.383993784,0.307509265,0.05147356,0.139989639,0.084081451,0.038380308,0.548368182,0.574645771,0.530937078,0.729607259,92.66720313,233.614078,2.412012761,2.29449328,0.529194232,0.949124115,0.8951209,0.534142046,0.514776024,0.443119869,0.337080091,51.54646228,63.89934825,56.62301161,714.793995,3.170777807,1.285877157,4.696420763,3.514402027,0.493203457,-3.170777807,0.34362422,0.069047592,-3563.144053,-3563.032977,0.71542,0.000372551,4.146373057,1.10133,1.19677,-4.005088223,-0.25499,1.11911,1.02342,-0.528111,0.410582,0.358566,-8.530224985,-4.360080227,4.170144759,2.085072379,0.479599658,6.445152606,9.961283005,1.868510468260748,1.25551,1.34789,-2.8233611369422817,0.88183,0.76937,0.423021,0.347607,-4.849613043611,-0.107212857097,4.742400186514,2.371200093257,0.4217273788254765,2.478412950354,1.295236696799646,1.02342,1.11911,0.8951209,0.949124115,2.29449328,2.412012761,0.04027262356917907,0.299920871,0.383993784,0.2844502816297293,0.038380308,0.729607259,7.063117731605177,0.12796811329612337,1.10133,1.19677,-0.9999521747054121,-0.009779994985533166,0.9070491893033877,0.4210246645792466,0.25405,0.23728000000000005,0.010958999999999997,0.012438999999999978,0.15112000000000014,0.15417999999999998
L13,1.394147199,1.386677208,-4.172692673,-16.5421556,0.559118881,0.3689707,0.406744733,0.465874999,0.247132293,0.188041876,0.225989537,0.084457171,0.871105469,0.549899524,0.705760462,0.729032295,89.04032674,232.1819386,2.348678327,2.295457712,0.556355991,0.944476798,0.893618384,0.561572838,0.556585254,0.522038414,0.450250622,59.72044111,72.49104841,57.27925031,958.0755111,3.347389945,2.313141898,5.411459547,4.035329116,0.122479625,-3.347389945,0.687939171,0.066526658,-4178.450467,-4178.306001,0.917065,0.000484541,8.085711094,1.11275,1.11238,-5.641881034,-0.30882,1.13916,1.10354,-0.714235,0.355563,0.368731,-8.268451461,-4.106742232,4.16170923,2.080854615,0.480571777,6.187596847,9.199670766,1.96460037666697,1.27497,1.26893,-4.306589231429521,0.83344,0.86108,0.325124,0.382987,-4.8455313358535,-1.342065510666,3.5034658251875,1.75173291259375,0.5708632821879925,3.09379842325975,2.7320342658836294,1.10354,1.13916,0.893618384,0.944476798,2.295457712,2.348678327,0.08285647346353502,0.3689707,0.559118881,0.29860665181797064,0.084457171,0.871105469,3.6039024995359825,0.22889939770285284,1.11238,1.11275,0.8799383595464483,0.4750878691344429,-0.2916178476911972,0.9565349083582646,0.24246,0.30572,0.014256000000000046,0.030438999999999994,0.15654999999999997,0.16222000000000003
L14,1.390011182,1.388735439,-2.97522436,-2.385749525,0.447923012,0.401624133,0.393568936,0.451842448,0.066866671,0.207812687,0.235724085,0.056727939,0.828979353,0.595435578,0.667960811,0.730409933,92.49861133,233.7507391,2.309266677,2.298304038,0.528338148,0.903233321,0.895417909,0.528435541,0.517712702,0.485151254,0.423753152,54.95976997,59.16242904,62.19689309,1041.504205,3.017956553,0.439573792,5.087544864,3.496287519,0.236786102,-3.017956553,0.478330966,0.064927258,-4257.240846,-4257.076608,0.996471,0.000550857,7.224201651,1.12314,1.08815,-5.395675867,-0.30927,1.12745,1.15748,-0.540542,0.317014,0.402299,-8.140830065,-4.04442816,4.096401905,2.048200953,0.488233344,6.092629113,9.061642476,1.9239104604944584,1.28135,1.23596,-4.1441237413437895,0.848,0.88884,0.335812,0.401927,-4.616139359882,-0.4650425705045,4.1510967893775,2.07554839468875,0.4818003774611867,2.54059096519325,1.554914948969307,1.12745,1.15748,0.895417909,0.903233321,2.298304038,2.309266677,0.030408169562896936,0.393568936,0.451842448,0.31428366889050807,0.056727939,0.828979353,10.335501064621358,0.14413723698965916,1.08815,1.12314,-0.9841338577353003,-0.1774275910309209,0.955950984936489,0.2935263436200517,0.2686400000000001,0.2794500000000001,0.00037200000000003897,0.01879799999999998,0.14781,0.15820999999999996
L15,1.389527508,1.38833132,18.52695575,-0.390701578,0.443525387,0.3890233,0.370294257,0.317579684,0.107837165,0.190933777,0.035112687,0.053454626,0.779213608,0.587112824,0.60004668,0.687133887,89.2090094,214.8361367,2.30582145,2.332168042,0.529607715,0.903431327,0.921176155,0.5339442,0.520257166,0.470150574,0.380213107,51.22551078,60.66121485,58.66192926,777.3348011,3.254474708,0.281197071,5.111446259,3.772613119,0.252692152,-3.254474708,0.518138411,0.069533853,-3789.009834,-3788.89222,0.70844,0.000394479,6.615424943,1.1244,1.11189,-4.324414765,-0.31093,1.09396,1.1005,-0.585392,0.273516,0.426495,-8.5481845,-4.324705426,4.223479074,2.111739537,0.473543248,6.436444963,9.808933118,3.001009898350887,1.26644,1.27547,-3.1301582841269755,0.80319,0.85344,0.273002,0.394365,-4.9652614300735,-0.603548520409,4.3617129096645,2.18085645483225,0.4585354518791193,2.7844049752412503,1.7774922895474512,1.09396,1.1005,0.903431327,0.921176155,2.30582145,2.332168042,0.05198508561598888,0.317579684,0.443525387,0.31177296883595007,0.035112687,0.779213608,5.997354147668444,0.11056339170612689,1.11189,1.1244,0.9472087845813715,0.3206174019168033,0.9348499683234498,0.35504300686768214,0.24706000000000006,0.2907700000000001,0.03212999999999999,0.0005139999999999589,0.16358000000000006,0.14203999999999994
L16,1.397217916,1.380203076,-0.987540596,1.83562608,0.390614415,0.361052128,0.362233367,0.30276723,0.083762659,0.154062039,0.062528819,0.064504193,0.697466171,0.568042217,0.543005641,0.659962542,90.38146435,226.4280961,2.447726539,2.295498012,0.534435567,0.959030237,0.895936219,0.538870958,0.518903141,0.452116876,0.354104877,51.39341452,72.5864116,60.39730249,750.7441763,3.171908871,1.149544407,4.935110972,3.60310201,0.342082167,-3.171908871,0.431193139,0.06652275,-3567.500346,-3567.386412,0.776421,0.000382137,4.329063435,1.12219,1.17481,-4.398244496,-0.25826,1.13942,1.03538,-0.547111,0.357513,0.358472,-8.549272955,-4.284160462,4.265112493,2.132556246,0.468920809,6.416716709,9.653732085,2.3678574471449925,1.2886,1.32488,-3.1831047277424727,0.85531,0.80722,0.371674,0.349178,-4.8694773546975,-0.573615996854,4.295861357843499,2.1479306789217496,0.4655643731025784,2.72154667577575,1.7241748956591607,1.03538,1.13942,0.895936219,0.959030237,2.295498012,2.447726539,0.036890927882996284,0.30276723,0.390614415,0.28657727666923316,0.062528819,0.697466171,7.768231733778698,0.20652439499479516,1.12219,1.17481,0.6629277864845693,-0.748683344216144,0.23131102766853784,0.9728798530542838,0.22815999999999992,0.2841100000000001,0.009294000000000024,0.01416099999999998,0.15007000000000015,0.16640999999999995
L17,1.388727029,1.399945424,24.18099457,6.02395917,0.539157364,0.382579143,0.377068592,0.376746953,0.338506117,0.195806744,0.108804928,0.164314625,0.739808611,0.569351542,0.644688978,0.589822558,98.31465224,231.6444661,2.38736931,2.346828383,0.596388138,0.906232529,0.876316157,0.602100273,0.583076456,0.511485782,0.418932131,65.88771019,64.79215064,50.73723379,884.5560349,3.515083478,1.428870496,5.56589795,4.317135234,0.082153806,-3.515083478,0.802051756,0.076625186,-2866.358221,-2866.231472,0.79631,0.000425118,6.211881217,1.12166,1.15419,-5.256909319,-0.25785,1.31822,1.27017,-0.597744,0.562925,0.579856,-8.38355562,-4.21259452,4.1709611,2.08548055,0.479505791,6.29807507,9.509978307,2.521387431554302,1.29671,1.34077,-3.89260373916348,1.0462,1.04619,0.505311,0.55031,-5.199551455354,-1.4060122655335,3.7935391898205,1.89676959491025,0.5272121625543651,3.3027818604437504,2.8755121462689925,1.27017,1.31822,0.876316157,0.906232529,2.346828383,2.38736931,0.08022423520220671,0.376746953,0.539157364,0.245827939105273,0.108804928,0.739808611,3.0642603009634057,0.2888010828849358,1.12166,1.15419,-0.7987892327721048,-0.6016109719805252,-0.7402151339797077,0.6723701030142576,0.22398000000000007,0.27201999999999993,0.029546000000000072,0.057614000000000054,0.18657999999999997,0.17504999999999993
L18,1.389530551,1.38591226,6.309167013,11.098062,0.382732846,0.403203862,0.382946323,0.313395536,0.078827072,0.197269772,0.071016663,0.09387862,0.686638621,0.609137952,0.555774409,0.672014027,91.2122419,228.2349767,2.454387841,2.341392871,0.580099236,0.959437896,0.929573938,0.586625597,0.559571206,0.477099868,0.370576046,55.07115304,0.0,60.97899862,755.5642093,3.165940128,1.111373978,4.908912597,3.585912631,0.357059906,-3.165940128,0.419972503,0.065534905,-3645.919826,-3645.801467,0.832854,0.000396978,4.497853415,1.14113,1.17154,-4.775244241,-0.2708,1.08237,1.04551,-0.664888,0.332655,0.356907,-8.499748234,-4.239533791,4.260214443,2.130107222,0.469459936,6.369641013,9.523540931,1.9923716445482755,1.30705,1.32894,-3.480264723451521,0.82181,0.80596,0.334651,0.342444,-4.9723363901865,-0.574160224555,4.3981761656315,2.19908808281575,0.4547339453177259,2.7732483073707503,1.7486580538618453,1.04551,1.08237,0.929573938,0.959437896,2.341392871,2.454387841,0.039306473071785586,0.313395536,0.403203862,0.28370518953038754,0.071016663,0.686638621,7.217772732044808,0.2266039392469202,1.14113,1.17154,-0.10585624616143675,-0.9943814434856522,0.8917904054787569,-0.45244875145814517,0.23954999999999993,0.26056,0.014462999999999948,0.0019959999999999978,0.15739999999999998,0.16592000000000007
L19,1.399706671,1.407521886,-20.01544559,-26.8246108,0.536843274,0.517983298,0.384210107,0.409090133,0.308334709,0.226029386,0.179445871,0.104501232,0.765351838,0.809937209,0.638734395,0.663918981,104.7797924,247.736464,2.5191477,2.447044134,0.557433377,0.918736023,0.925375047,0.585461796,0.597931317,0.552588553,0.462027433,60.7504812,64.7093626,73.02744952,882.7227319,3.281724112,0.68975108,4.74719589,3.656331979,0.473411977,-3.281724112,0.374607867,0.069673818,-4054.045738,-4053.909792,1.122103,0.000455965,6.908131396,1.18241,1.19108,-5.975033063,-0.15303,1.00964,1.02505,-0.346935,0.280942,0.354779,-8.257294793,-4.385658929,3.871635865,1.935817932,0.516577506,6.321476861,10.32149487,1.3224213965298657,1.33988,1.35252,-4.572669501522385,0.81424,0.81551,0.32121,0.355718,-5.347037162325,-0.4617772042985,4.8852599580265,2.44262997901325,0.4093947951969255,2.9044071833117497,1.726741495631814,1.00964,1.02505,0.918736023,0.925375047,2.447044134,2.5191477,0.07656448867149873,0.384210107,0.536843274,0.28586368117749733,0.104501232,0.809937209,3.7336327341517346,0.27198980478668144,1.18241,1.19108,-0.8944656989200332,-0.4471365713688563,0.43438522598733814,-0.9007271925749378,0.20954000000000006,0.19540000000000013,0.0009389999999999676,0.04026799999999997,0.16144000000000003,0.15747
L20,1.392131657,1.386862596,-4.430212142,1.198119812,0.454734349,0.510298128,0.426282143,0.44442199,0.213254926,0.207237722,0.080802446,0.074073652,0.696213773,0.813358533,0.808041534,0.778490633,97.32723607,218.7023545,2.349731281,2.34751023,0.557619735,0.905859812,0.905289089,0.562201291,0.557184416,0.526021588,0.458977559,57.34595507,68.42485827,73.50854703,960.7255705,3.281160053,0.634751253,5.229951504,3.86072839,0.195616833,-3.281160053,0.579568337,0.059841468,-4443.302384,-4443.152655,1.024885,0.000502194,71.35305291,1.12948,1.12571,-6.464100761,-0.28988,1.12388,1.11435,-0.568828,0.421454,0.379038,-7.846947107,-4.178580288,3.668366819,1.834183409,0.545201748,6.012763698,9.855428606,2.347825662181926,1.29325,1.28641,-5.155795994460314,0.86399,0.86959,0.422756,0.388794,-5.1530199869185,-0.8138925268455,4.3391274600730005,2.1695637300365003,0.4609221596745518,2.983456256882,2.051336661260143,1.11435,1.12388,0.905289089,0.905859812,2.34751023,2.349731281,0.03620613628202502,0.426282143,0.510298128,0.3424118521835862,0.074073652,0.813358533,9.457287834205628,0.1737667251991834,1.12571,1.12948,0.06209621533315134,-0.9980701678946721,-0.9353089633749079,0.35383208309953346,0.24475999999999998,0.25988999999999995,0.009755999999999987,0.0013020000000000254,0.16070000000000007,0.16376999999999997
L21,1.392506335,1.393963423,-12.08260081,-15.05328152,0.608708151,0.593124335,0.54684538,0.583441021,0.332312439,0.299271901,0.348075577,0.261284391,0.885103864,0.886976768,0.818806465,0.832406369,97.2923846,251.6832239,2.370175298,2.364772358,0.581811405,0.916307538,0.928962449,0.602887779,0.634618114,0.632927797,0.583095188,65.96322691,66.05157566,69.38456805,1151.200498,4.815578948,2.061174033,6.892097467,6.940642951,0.078966536,-4.815578948,2.125064003,0.056245264,-7135.154546,-7134.932279,1.066585,0.000745487,69.21721325,1.13519,1.13189,-7.816736009,-0.31441,1.10518,1.11574,-0.808813,0.376029,0.444339,-8.400970906,-4.91437614,3.486594766,1.743297383,0.573625596,6.657673523,12.71286734,6.033461889330205,1.30437,1.29234,-6.368982918762258,0.86544,0.86531,0.400983,0.436327,-6.1277317994095,-1.952144763487,4.175587035922501,2.0877935179612503,0.4789745687957252,4.03993828144825,3.9086962330088895,1.10518,1.11574,0.916307538,0.928962449,2.364772358,2.370175298,0.026272664503676116,0.54684538,0.608708151,0.2936258902297187,0.261284391,0.886976768,11.176098647650834,0.47780305101965015,1.13189,1.13519,0.09683567865667742,-0.9953003824670724,0.3483512565783977,0.9373640712339316,0.25042999999999993,0.23974000000000006,0.008011999999999964,0.024953999999999976,0.16044999999999998,0.1691800000000001
L22,1.393478911,1.387231884,2.188087516,-4.848091971,0.521692104,0.576814696,0.474997581,0.507266755,0.302197959,0.322276177,0.143103556,0.118789956,0.741186249,0.831353216,0.871429954,0.831205205,96.9781334,236.1472843,2.350853988,2.353417843,0.568684775,0.910029584,0.909779165,0.576395785,0.584700498,0.568598349,0.520100989,61.04794361,70.02265428,74.69710972,1172.614414,3.084504617,1.211706463,5.167629863,3.609399569,0.203265089,-3.084504617,0.524894952,0.06046465,-5214.15408,-5213.949542,1.375021,0.000686024,71.15882993,1.12481,1.11965,-8.06344782,-0.28623,1.12606,1.11842,-0.595061,0.421228,0.381356,-7.6012283,-3.843063911,3.758164389,1.879082195,0.532174698,5.722146105,8.712486379,3.688414236497848,1.2871,1.27888,-6.673974394626913,0.86289,0.86971,0.416048,0.382812,-4.911110773824,-0.5208259098570001,4.3902848639670005,2.1951424319835,0.455551305204562,2.7159683418405,1.6801834647272855,1.11842,1.12606,0.909779165,0.910029584,2.350853988,2.353417843,0.04249697039757931,0.474997581,0.576814696,0.32858320209091413,0.118789956,0.871429954,7.731920629091026,0.250085391487499,1.11965,1.12481,0.39974520728531804,-0.9166262974911957,-0.503664423135824,-0.863899385847251,0.24871,0.26317,0.0014560000000000128,0.005180000000000018,0.15922999999999998,0.16228999999999982
L23,1.386952644,1.399344941,8.525896905,23.85852063,0.466136864,0.506563704,0.546888075,0.566761356,0.158861001,0.154711009,0.266544463,0.305653439,0.773412728,0.8584164,0.866978248,0.788122712,96.98936028,237.061849,2.332318065,2.381797177,0.586860557,0.940301202,0.926202013,0.598123953,0.604200829,0.582042269,0.521657236,61.49584722,77.53772673,75.16431377,1085.02511,3.126117485,0.977089111,5.096470406,3.621716627,0.245128735,-3.126117485,0.495599141,0.066245406,-4757.038976,-4756.858136,1.244733,0.00060654,69.93466427,1.13973,1.1162,-7.541965223,-0.26066,1.08275,1.13079,-0.639704,0.355184,0.393946,-7.745720754,-4.270010542,3.475710212,1.737855106,0.575421965,6.007865648,10.38476957,1.8405143656054408,1.29609,1.28528,-6.114504747865194,0.86281,0.85952,0.393266,0.390193,-5.047711926775,-0.5785140461630001,4.4691978806120005,2.2345989403060003,0.4475075960892842,2.813112986469,1.770699102174654,1.08275,1.13079,0.926202013,0.940301202,2.332318065,2.381797177,0.04465155406139663,0.466136864,0.566761356,0.32624460225852264,0.154711009,0.866978248,7.306455712827619,0.331900394387173,1.1162,1.13973,0.38942937777367304,-0.9210563282051809,-0.9917685069306307,-0.12804385444287306,0.27127,0.21994000000000014,0.0037530000000000063,0.038082000000000005,0.1690799999999999,0.15636000000000005
L24,1.391736188,1.389948848,15.64377886,2.412780434,0.523878108,0.445768318,0.411640471,0.404396486,0.229479173,0.118357309,0.138805554,0.188263892,0.818277042,0.773179326,0.669987419,0.63501705,97.55678846,229.5616818,2.348237829,2.360140509,0.574421124,0.931123043,0.926295192,0.586978617,0.584438365,0.537218241,0.446425115,65.56998739,61.70164152,61.12977057,852.5951124,3.299134091,0.196632952,5.240835777,3.886427988,0.192458119,-3.299134091,0.587293897,0.068010862,-4039.909779,-4039.782077,0.841558,0.000428315,6.233880693,1.13488,1.11927,-5.433839938,-0.26525,1.07208,1.12528,-0.595678,0.346927,0.446182,-8.286138862,-4.323616971,3.962521891,1.981260945,0.504729073,6.304877916,10.03186522,2.366224406095077,1.28734,1.28327,-4.088888659698416,0.84853,0.87649,0.383134,0.430579,-5.117373072503001,-0.8606961091315,4.2566769633715005,2.1283384816857502,0.4698500772339323,2.9890345908172504,2.0988972999317324,1.07208,1.12528,0.926295192,0.931123043,2.348237829,2.360140509,0.054698490374895645,0.404396486,0.523878108,0.30391733604609084,0.118357309,0.818277042,5.556228955554071,0.2926764032267085,1.11927,1.13488,-0.16663523198182703,-0.9860186100994052,-0.2235138922857682,-0.9747007437953795,0.24879000000000007,0.22354999999999992,0.015603000000000034,0.03620699999999999,0.16399999999999992,0.15245999999999982
L25,1.39395557,1.391764834,8.916835947,29.02341892,0.50654378,0.447046333,0.431912241,0.475575392,0.300894326,0.132953439,0.207664676,0.132623262,0.712193234,0.761139227,0.743486107,0.731201221,95.91272223,236.4421353,2.321668264,2.352418179,0.572039228,0.919650345,0.931653,0.584243684,0.589824903,0.545817271,0.465241684,58.88317717,59.46925953,70.17185688,985.5168498,4.395591864,4.534499337,6.143768426,5.703540495,0.010180205,-4.395591864,1.307948631,0.051617243,-5291.415109,-5291.251807,0.815148,0.000547718,19.71287308,1.12909,1.15284,-5.605813113,-0.23533,1.09307,1.08641,-0.506381,0.392195,0.384405,-8.406957411,-4.784033606,3.622923806,1.811461903,0.552040315,6.595495508,12.00703171,4.529141510264391,1.28707,1.30536,-4.2600453872561,0.85229,0.87346,0.406853,0.413138,-5.585408895363,-1.6596223741995002,3.9257865211635,1.9628932605817495,0.5094520522749293,3.62251563478125,3.342672723922188,1.08641,1.09307,0.919650345,0.931653,2.321668264,2.352418179,0.032937152998404426,0.431912241,0.50654378,0.29546605162543,0.132623262,0.761139227,8.970600817858886,0.30706066976230945,1.12909,1.15284,0.9955715099735462,-0.09400727912770035,-0.732975827219048,-0.6802546851823604,0.21295000000000008,0.24078,0.02873300000000001,0.014658000000000004,0.15252,0.15798
L26,1.394534302,1.393684208,11.84319855,29.31193879,0.422872204,0.4510597,0.39775593,0.362290294,0.157682608,0.136887108,0.079140172,0.126469433,0.6880618,0.765232291,0.645440417,0.669042428,96.64204723,223.0484993,2.332701002,2.353171541,0.566489238,0.914950615,0.932380963,0.574983707,0.566002334,0.506381242,0.408510899,57.63511864,59.17120441,67.45479805,855.8252441,3.414086337,0.366945795,5.278708604,4.034513897,0.187718957,-3.414086337,0.620427561,0.06763956,-3945.492561,-3945.367777,0.794878,0.000418528,20.24991795,1.13475,1.14886,-5.057494809,-0.21946,1.08609,1.08407,-0.487294,0.391476,0.399455,-8.167225109,-4.36525039,3.801974719,1.90098736,0.526042425,6.266237749,10.32772136,1.0176935884636396,1.29255,1.30301,-3.760134844559987,0.86199,0.84954,0.424198,0.392091,-5.1122029093435,-0.736884307154,4.3753186021895,2.18765930109475,0.4571095688892595,2.92454360824875,1.9548188587383195,1.08407,1.08609,0.914950615,0.932380963,2.332701002,2.353171541,0.0377211707183241,0.362290294,0.4510597,0.3056931022800606,0.079140172,0.765232291,8.104019479214141,0.2184440856149461,1.13475,1.14886,0.6796790788059321,-0.7335096112754894,0.004579088872734655,-0.9999895159175898,0.23453000000000013,0.22409999999999997,0.007363999999999982,0.03272200000000003,0.15415,0.15780000000000016
L27,1.394105707,1.396585093,-29.96625739,-17.37452869,0.351217957,0.379729937,0.461688005,0.447558678,0.052236384,0.148727962,0.122285285,0.139921327,0.65019953,0.610731913,0.77283207,0.783454683,97.74144674,226.4919222,2.40555988,2.365044749,0.568900252,0.934005777,0.924093832,0.574968189,0.556995207,0.500617942,0.409938348,58.57567819,65.71650623,69.87756231,871.5139623,3.282131248,1.172397394,4.969646101,3.741185146,0.335407797,-3.282131248,0.459053898,0.067834646,-3952.541974,-3952.4136,0.93561,0.000430569,20.54536561,1.14466,1.17869,-5.367772823,-0.20071,1.06526,1.03323,-0.618983,0.353053,0.280723,-8.13266665,-4.333685183,3.798981467,1.899490733,0.526456898,6.233175916,10.22707859,0.7226799429899795,1.30489,1.32254,-4.058036992700335,0.85881,0.77441,0.418333,0.29569,-4.9287981741065,-0.709672922104,4.219125252002501,2.1095626260012503,0.4740319095885458,2.81923554810525,1.8838239210670389,1.03323,1.06526,0.924093832,0.934005777,2.365044749,2.40555988,0.05308452374033098,0.351217957,0.461688005,0.3209549895156445,0.052236384,0.783454683,6.046112254592931,0.14872925190439507,1.14466,1.17869,-0.34484577693376306,-0.9386593578774727,0.2928930086658244,0.9561452219588201,0.25882000000000005,0.20645000000000013,0.014967000000000008,0.06528,0.14385000000000003,0.1602300000000001
L28,1.391539822,1.392524426,-17.07781439,-9.390770595,0.494640306,0.545852001,0.414594992,0.491785407,0.192652978,0.347443685,0.304759682,0.165925664,0.796627634,0.744260317,0.678811133,0.663264319,101.482469,234.9528934,2.359060511,2.339070264,0.576331299,0.901218319,0.894416232,0.583723853,0.588514238,0.556592136,0.486732408,68.85659693,65.00387631,64.90812983,1140.69694,4.14534212,5.730024139,6.022381841,5.337710123,0.015986162,-4.14534212,1.192368003,0.053807126,-5676.837057,-5676.643929,0.989798,0.000647754,18.18722122,1.16331,1.12266,-6.174852334,-0.28703,1.07656,1.104,-0.711189,0.359098,0.421425,-8.213484463,-4.490694875,3.722789589,1.861394794,0.537231544,6.352089669,10.83838939,5.478165434705308,1.3271,1.2799,-4.795284299730902,0.83784,0.85079,0.379608,0.402301,-5.422140585063,-1.6846568484455,3.7374837366175,1.8687418683087496,0.5351193853782603,3.55339871675425,3.3783805710036674,1.07656,1.104,0.894416232,0.901218319,2.339070264,2.359060511,0.0541202362127536,0.414594992,0.545852001,0.2597604734855347,0.165925664,0.796627634,4.799692160699058,0.40021145262651897,1.12266,1.16331,0.8142894852593456,0.5804589858000907,0.6182825284949105,-0.7859559243099706,0.25321000000000005,0.23871999999999993,0.019123999999999974,0.020510000000000028,0.15724000000000005,0.16378999999999988
L29,1.399581516,1.387655468,11.31905447,6.0291432,0.539211445,0.405290243,0.439312775,0.481686525,0.340219625,0.123839397,0.15954982,0.134837729,0.738203264,0.686741089,0.80382323,0.743787821,97.51150376,248.2406633,2.386360431,2.343715792,0.553519847,0.921327572,0.92203224,0.566398734,0.573574627,0.538903125,0.46642577,54.81169149,66.6552454,67.48862524,1000.945635,4.181535825,4.856896244,5.943612675,5.311160638,0.032012138,-4.181535825,1.129624813,0.059410058,-5298.472287,-5298.304523,0.956109,0.000562683,17.79234831,1.14051,1.17288,-5.848136538,-0.24424,1.0977,1.04553,-0.500314,0.369615,0.306178,-8.466278231,-4.617499929,3.848778301,1.924389151,0.519645416,6.54188908,11.11945386,4.248767099995009,1.28771,1.32809,-4.517241589117992,0.80211,0.85389,0.352581,0.380555,-5.271661625736501,-1.6743165221265002,3.5973451036100004,1.7986725518050002,0.5559655641581243,3.4729890739315006,3.35293188733644,1.04553,1.0977,0.921327572,0.92203224,2.343715792,2.386360431,0.05774455840890776,0.405290243,0.539211445,0.30486190564238774,0.123839397,0.80382323,5.279491506083788,0.30555731143026804,1.14051,1.17288,-0.12182810407614307,-0.9925512143245871,-0.054816177157225685,-0.9984964630492527,0.19164000000000003,0.2955899999999999,0.07437699999999997,0.01703400000000005,0.15521000000000007,0.1472
